track_name,track_artist,track_popularity,id,playlist_genre,uri,duration_ms,acousticness,energy
MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",77,6RjSXi9cPGroetXeNsWFGL,brazilian,spotify:track:6RjSXi9cPGroetXeNsWFGL,123692,0.364,0.427
Ela Joga na Hora,"Mc Pogba, DJ Guih Da ZO",78,6hZGsChumRhWG24OEh698c,brazilian,spotify:track:6hZGsChumRhWG24OEh698c,132923,0.36,0.669
THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",78,7IFsTX5H1sWcEl8joV0IdD,brazilian,spotify:track:7IFsTX5H1sWcEl8joV0IdD,266667,0.578,0.687
Louca Encubada,"Dj Samir, Rodricci, Launch13",71,5pvVt1ak0vsGRE0Hl4kudu,brazilian,spotify:track:5pvVt1ak0vsGRE0Hl4kudu,119221,0.000737,0.955
DANÇA PRA ME PROVOCAR,"DJ JOÃO PEREIRA, MC Koringa",68,6zdL0aLZs6g61SPGrlMvrM,brazilian,spotify:track:6zdL0aLZs6g61SPGrlMvrM,157216,0.269,0.582
Tá OK,"DENNIS, MC Kevin o Chris",71,0fABszUFNbNq9IW503Gj8v,brazilian,spotify:track:0fABszUFNbNq9IW503Gj8v,92093,0.497,0.96
WHINE IN BRAZIL FUNK,Ichiss,72,1Xvs6IKi0O1PWYzzIwxR2Q,brazilian,spotify:track:1Xvs6IKi0O1PWYzzIwxR2Q,107971,0.0683,0.907
TUMBÁTUM,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",70,24R0oyjvhV4HIFFvoK3XkP,brazilian,spotify:track:24R0oyjvhV4HIFFvoK3XkP,121384,0.26,0.59
Onlar Anlamaz Halden,Semicenk,75,38d47UiHhyu4wdbPYz0ZUB,turkish,spotify:track:38d47UiHhyu4wdbPYz0ZUB,176000,0.185,0.327
Geçiyor Zaman,Semicenk,75,3ma4Ef3Bnl3UBOV4ShiMLX,turkish,spotify:track:3ma4Ef3Bnl3UBOV4ShiMLX,154286,0.431,0.729
Kader Sağ Olsun,Semicenk,70,2crO2eSwgjOoAanagD2sFc,turkish,spotify:track:2crO2eSwgjOoAanagD2sFc,172000,0.702,0.656
Küle Dönmüşsün,"Semicenk, Doğu Swag",72,2CZzw0He9fzyi2FkBkn4Bk,turkish,spotify:track:2CZzw0He9fzyi2FkBkn4Bk,146526,0.684,0.606
Önümüz Yaz,Simge,74,28Aau4tlztDlgKJQXrWhZR,turkish,spotify:track:28Aau4tlztDlgKJQXrWhZR,181518,0.0758,0.914
Kafamın İçi,"Ebru Yaşar, Siyam, Zeyd",68,30kd9r9pbMn6bs6CKyFOCu,turkish,spotify:track:30kd9r9pbMn6bs6CKyFOCu,142000,0.748,0.724
Lan,Zeynep Bastık,69,1whKKdtCiFjN7MW7DrIRUH,turkish,spotify:track:1whKKdtCiFjN7MW7DrIRUH,196075,0.497,0.622
Self Care,Mac Miller,73,5bJ1DrEM4hNCafcDd1oxHx,hip-hop,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,345133,0.367,0.538
"I'm Good Luv, Enjoy.",Aaron May,75,3RKLJPyyMZfwebsePAzqjL,hip-hop,spotify:track:3RKLJPyyMZfwebsePAzqjL,134548,0.0833,0.586
Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",92,1Es7AUAhQvapIcoh3qMKDL,hip-hop,spotify:track:1Es7AUAhQvapIcoh3qMKDL,256000,0.0584,0.722
Doomsday,"MF DOOM, Pebbles The Invisible Girl",72,7EQvdUJqZ2i7SWvSB2VqGA,hip-hop,spotify:track:7EQvdUJqZ2i7SWvSB2VqGA,298053,0.0973,0.84
"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",87,0VaeksJaXy5R1nvcTMh3Xk,hip-hop,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,253834,0.36,0.818
Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West",72,2gAGWaK4wvt2xrFUlR4mK8,hip-hop,spotify:track:2gAGWaK4wvt2xrFUlR4mK8,323960,0.302,0.803
A Cold Sunday,Lil Yachty,72,1Y1jtaZOJYgXBl7lKdLc9o,hip-hop,spotify:track:1Y1jtaZOJYgXBl7lKdLc9o,107314,0.298,0.86
infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$",70,7J2gyNghNTzl4EsLhXp01Q,hip-hop,spotify:track:7J2gyNghNTzl4EsLhXp01Q,176591,0.274,0.579
MY EYES,Travis Scott,82,4kjI1gwQZRKNDkw1nI475M,hip-hop,spotify:track:4kjI1gwQZRKNDkw1nI475M,251250,0.651,0.621
Devil In A New Dress,"Kanye West, Rick Ross",76,1UGD3lW3tDmgZfAVDh6w7r,hip-hop,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,351947,0.0175,0.76
Love Yourz,J. Cole,73,2e3Ea0o24lReQFR4FA7yXH,hip-hop,spotify:track:2e3Ea0o24lReQFR4FA7yXH,211497,0.589,0.638
Go Flex,Post Malone,72,5yuShbu70mtHXY0yLzCQLQ,hip-hop,spotify:track:5yuShbu70mtHXY0yLzCQLQ,179613,0.23,0.498
Champagne Shots,Sainté,68,7dbyaRWWFvB9UG2vcwTd3J,hip-hop,spotify:track:7dbyaRWWFvB9UG2vcwTd3J,144000,0.493,0.441
Rich Spirit,Kendrick Lamar,73,1QPreu0BNOrUfEb8HTd2qG,hip-hop,spotify:track:1QPreu0BNOrUfEb8HTd2qG,202285,0.428,0.421
I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",84,3ZaEs1O8BG581qYPHpQ8d6,hip-hop,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,190286,0.0831,0.652
Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",84,4jvjzW7Hm0yK4LvvE0Paz9,hip-hop,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,196400,0.0175,0.574
Righteous Minds,Joey Bada$$,68,7dFGkZbmm6cVlI28bfMaWE,hip-hop,spotify:track:7dFGkZbmm6cVlI28bfMaWE,224043,0.262,0.638
Everybody Dies In Their Nightmares,XXXTENTACION,81,3GVkPk8mqxz0itaAriG1L7,hip-hop,spotify:track:3GVkPk8mqxz0itaAriG1L7,95467,0.847,0.57
It Was A Good Day,Ice Cube,78,2qOm7ukLyHUXWyR4ZWLwxA,hip-hop,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,260000,0.33,0.744
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",73,5B0kgjHULYJhAQkK5XsMoC,hip-hop,spotify:track:5B0kgjHULYJhAQkK5XsMoC,121573,0.269,0.653
Weekend (feat. Miguel),"Mac Miller, Miguel",72,6GnhWMhgJb7uyiiPEiEkDA,hip-hop,spotify:track:6GnhWMhgJb7uyiiPEiEkDA,208080,0.47,0.435
a lot,21 Savage,77,2t8yVaLvJ0RenpXUIAC52d,hip-hop,spotify:track:2t8yVaLvJ0RenpXUIAC52d,288624,0.0395,0.636
Flashing Lights,"Kanye West, Dwele",83,5TRPicyLGbAF2LGBFbHGvO,hip-hop,spotify:track:5TRPicyLGbAF2LGBFbHGvO,237507,0.0381,0.628
Redbone,Childish Gambino,78,3vQ4T78TTMOjQXGfXVKQJo,hip-hop,spotify:track:3vQ4T78TTMOjQXGfXVKQJo,326933,0.181,0.354
Passionfruit,Drake,80,5mCPDVBb16L4XQwDdbRUpz,hip-hop,spotify:track:5mCPDVBb16L4XQwDdbRUpz,298941,0.256,0.463
Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James",68,5467KZaTToEB680WvOd9w5,hip-hop,spotify:track:5467KZaTToEB680WvOd9w5,99907,0.735,0.604
Show Me,Joey Bada$$,68,2uuJs2nltcYFh9pkKP7bW4,hip-hop,spotify:track:2uuJs2nltcYFh9pkKP7bW4,220387,0.222,0.646
Revenge,XXXTENTACION,84,5TXDeTFVRVY7Cvt0Dw4vWW,hip-hop,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,120027,0.782,0.251
ATLiens,Outkast,70,2vfvGlqCB7oertO5VLE0sz,hip-hop,spotify:track:2vfvGlqCB7oertO5VLE0sz,230693,0.0296,0.734
Do For Love,2Pac,74,4AE7Lj39VnSZNOmGH2iZaq,hip-hop,spotify:track:4AE7Lj39VnSZNOmGH2iZaq,281600,0.0578,0.63
Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",69,6w9GrSUaQQIaMBYtabge7p,hip-hop,spotify:track:6w9GrSUaQQIaMBYtabge7p,192693,0.376,0.506
Homecoming,"Kanye West, Chris Martin",79,4iz9lGMjU1lXS51oPmUmTe,hip-hop,spotify:track:4iz9lGMjU1lXS51oPmUmTe,203493,0.337,0.747
Break from Toronto,PARTYNEXTDOOR,83,5fEB6ZmVkg63GZg9qO86jh,hip-hop,spotify:track:5fEB6ZmVkg63GZg9qO86jh,99213,0.0199,0.678
You Know How We Do It,Ice Cube,76,2Ih217RCGAmyQR68Nn7Cqo,hip-hop,spotify:track:2Ih217RCGAmyQR68Nn7Cqo,232773,0.0977,0.52
Fuck Love,"XXXTENTACION, Trippie Redd",84,7AQim7LbvFVZJE3O8TYgf2,hip-hop,spotify:track:7AQim7LbvFVZJE3O8TYgf2,146520,0.0172,0.533
DUCKWORTH.,Kendrick Lamar,72,0y9uTzK9cNKSAEHnpeRG8C,hip-hop,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,248613,0.0536,0.731
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",90,7KA4W4McWYRpgf0fWsJZWB,hip-hop,spotify:track:7KA4W4McWYRpgf0fWsJZWB,180387,0.371,0.559
Good Morning,Kanye West,70,6MXXY2eiWkpDCezVCc0cMH,hip-hop,spotify:track:6MXXY2eiWkpDCezVCc0cMH,195093,0.0791,0.631
Neighbors,J. Cole,68,0utlOiJy2weVl9WTkcEWHy,hip-hop,spotify:track:0utlOiJy2weVl9WTkcEWHy,216520,0.319,0.283
Teenage Fever,Drake,77,6n3HGiq4v35D6eFOSwqYuo,hip-hop,spotify:track:6n3HGiq4v35D6eFOSwqYuo,219692,0.111,0.283
Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",77,2nYeyMeqYDiFSYYtl2BWD6,ambient,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,259354,0.252,0.648
MMS,"Asake, Wizkid",72,13VXuHw3O8Yt7VwRIDqSo4,ambient,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,219628,0.677,0.634
Awolowo,Fido,71,1136eJrkWsDvReASbjLTaU,ambient,spotify:track:1136eJrkWsDvReASbjLTaU,135577,0.129,0.385
Dealer,"Ayo Maff, Fireboy DML",68,5Wxkvvb6pLky16pwq4gBI3,ambient,spotify:track:5Wxkvvb6pLky16pwq4gBI3,180594,0.714,0.651
Holy Ghost,Omah Lay,70,0zVk3uuV9UhxAt48F3OL12,ambient,spotify:track:0zVk3uuV9UhxAt48F3OL12,186154,0.471,0.415
Lonely At The Top,Asake,70,5ZtK8XAVnoaGdBXZWCEVCY,ambient,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,157714,0.692,0.801
Sprinter,"Dave, Central Cee",79,2FDTHlrBguDzQkp7PVj16Q,ambient,spotify:track:2FDTHlrBguDzQkp7PVj16Q,229133,0.263,0.681
"Soweto (with Don Toliver, Rema & Tempoe)","Victony, Rema, Tempoe, Don Toliver",72,25Kyv5SeEenT0EETpP2hYn,ambient,spotify:track:25Kyv5SeEenT0EETpP2hYn,219500,0.0541,0.756
Rush,Ayra Starr,68,1rrqJ9QkOBYJlsZgqqwxgB,ambient,spotify:track:1rrqJ9QkOBYJlsZgqqwxgB,185093,0.0369,0.503
Free Mind,Tems,72,2mzM4Y0Rnx2BDZqRnhQ5Q6,ambient,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,247579,0.442,0.463
Essence (feat. Tems),"Wizkid, Tems",70,5FG7Tl93LdH117jEKYl3Cm,ambient,spotify:track:5FG7Tl93LdH117jEKYl3Cm,248040,0.0266,0.707
In My Bed,"Rotimi, Wale",68,6XM53PbvlzhuNtJZtpl7RP,ambient,spotify:track:6XM53PbvlzhuNtJZtpl7RP,185461,0.229,0.501
Location (feat. Burna Boy),"Dave, Burna Boy",73,3z4CGd63tpUn9a6oQSG0CI,ambient,spotify:track:3z4CGd63tpUn9a6oQSG0CI,241293,0.271,0.496
Higher,Tems,72,2QdSb68BzZGMgCbsrFmSLc,ambient,spotify:track:2QdSb68BzZGMgCbsrFmSLc,196204,0.509,0.581
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",82,59nOXPmaKlBfGMDeOVGrIK,ambient,spotify:track:59nOXPmaKlBfGMDeOVGrIK,189893,0.314,0.642
KU LO SA - A COLORS SHOW,Oxlade,70,2WigMwGJysIh9fRnSJvpjn,ambient,spotify:track:2WigMwGJysIh9fRnSJvpjn,147581,0.307,0.655
Replay,Tems,71,2dFqK2ZkYB9Xc47gr3xXWl,ambient,spotify:track:2dFqK2ZkYB9Xc47gr3xXWl,180000,0.097,0.549
Are you there?,Ayo Maff,69,10y7iW3rc8bzGbhAC3mNPA,ambient,spotify:track:10y7iW3rc8bzGbhAC3mNPA,156429,0.509,0.529
Touches,Somnum Magnam,72,6KzdWw8Hi1bz1lVw2AXDzb,ambient,spotify:track:6KzdWw8Hi1bz1lVw2AXDzb,144750,0.977,0.00161
Rosyln,"Bon Iver, St. Vincent",75,4k7x3QKrc3h3U0Viqk0uop,ambient,spotify:track:4k7x3QKrc3h3U0Viqk0uop,289560,0.971,0.277
Lights Are On,Tom Rosenthal,77,4IhTXiZLKATmwhMZIb1GQN,ambient,spotify:track:4IhTXiZLKATmwhMZIb1GQN,193749,0.981,0.04
Take Me To Church,Hozier,81,3dYD57lRAUcMHufyqn9GcI,ambient,spotify:track:3dYD57lRAUcMHufyqn9GcI,241688,0.637,0.664
cardigan,Taylor Swift,83,4R2kfaDFhslZEMJqAFNpdd,ambient,spotify:track:4R2kfaDFhslZEMJqAFNpdd,239560,0.537,0.581
Young And Beautiful,Lana Del Rey,83,2nMeu6UenVvwUktBCpLMK9,ambient,spotify:track:2nMeu6UenVvwUktBCpLMK9,236053,0.262,0.416
Work Song,Hozier,77,5TgEJ62DOzBpGxZ7WRsrqb,ambient,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,229720,0.749,0.363
Nothing's New,Rio Romeo,78,0EF1EE8zusg3Y869e56JFd,ambient,spotify:track:0EF1EE8zusg3Y869e56JFd,211000,0.863,0.394
My Love Mine All Mine,Mitski,88,3vkCueOmm7xQDoJ17W1Pm3,ambient,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,137773,0.868,0.308
idfc,blackbear,71,3SErMoIKdRELto2OspGs5L,ambient,spotify:track:3SErMoIKdRELto2OspGs5L,207027,0.0764,0.422
As the World Caves In,Matt Maltese,68,3NM41PVVUr0ceootKAtkAj,ambient,spotify:track:3NM41PVVUr0ceootKAtkAj,218755,0.369,0.449
The 30th,Billie Eilish,72,5SHpuW2qjkQtFRpE6P9Nks,ambient,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,216448,0.929,0.135
Like Real People Do,Hozier,72,57V4uc2b2diZ4RPHXWecb9,ambient,spotify:track:57V4uc2b2diZ4RPHXWecb9,198027,0.921,0.179
Happiness is a butterfly,Lana Del Rey,73,3lG6OtGDsYAOALxEmubQQm,ambient,spotify:track:3lG6OtGDsYAOALxEmubQQm,272485,0.969,0.119
listen before i go,Billie Eilish,74,0tMSssfxAL2oV8Vri0mFHE,ambient,spotify:track:0tMSssfxAL2oV8Vri0mFHE,242652,0.935,0.0561
Astronomy,Conan Gray,72,2JN3ugW1cEahbYw0I5mw5U,ambient,spotify:track:2JN3ugW1cEahbYw0I5mw5U,243907,0.578,0.343
From the Dining Table,Harry Styles,69,1IF5UcqRO42D12vYwceOY6,ambient,spotify:track:1IF5UcqRO42D12vYwceOY6,211960,0.804,0.156
Getting Older,Billie Eilish,70,4HOryCnbme0zBnF8LWij3f,ambient,spotify:track:4HOryCnbme0zBnF8LWij3f,244221,0.974,0.128
rises the moon,Liana Flores,81,51Grh1RyUDcMBbpuyUIUHI,ambient,spotify:track:51Grh1RyUDcMBbpuyUIUHI,161929,0.947,0.129
ceilings,Lizzy McAlpine,80,2L9N0zZnd37dwF0clgxMGI,ambient,spotify:track:2L9N0zZnd37dwF0clgxMGI,182888,0.473,0.322
Sparks,Coldplay,85,7D0RhFcb3CrfPuTJ0obrod,ambient,spotify:track:7D0RhFcb3CrfPuTJ0obrod,227093,0.748,0.268
In My Room,Chance Peña,76,7CiDwKE62N6ey3LyG6s7xc,ambient,spotify:track:7CiDwKE62N6ey3LyG6s7xc,177609,0.521,0.338
Waiting Room,Phoebe Bridgers,75,04mAOoQNsXmDJlyupJwmkO,ambient,spotify:track:04mAOoQNsXmDJlyupJwmkO,393962,0.339,0.289
Chemtrails Over The Country Club,Lana Del Rey,79,7bPWdJgx8vek7S5i5yAtvG,ambient,spotify:track:7bPWdJgx8vek7S5i5yAtvG,271177,0.877,0.276
How to disappear,Lana Del Rey,70,4qUtC2BwFC154Ha8YQRrkk,ambient,spotify:track:4qUtC2BwFC154Ha8YQRrkk,228071,0.613,0.304
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",71,01K4zKU104LyJ8gMb7227B,ambient,spotify:track:01K4zKU104LyJ8gMb7227B,258813,0.817,0.377
State Lines,Novo Amor,73,7CoMBpPTwQi2wPT0U0Nr9b,ambient,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,208653,0.959,0.31
Where's My Love - Acoustic,SYML,72,0ElpbbncWT9aS7mgoqEHbQ,ambient,spotify:track:0ElpbbncWT9aS7mgoqEHbQ,239880,0.892,0.225
Heather,Conan Gray,83,4xqrdfXkTW4T0RauPLv3WA,ambient,spotify:track:4xqrdfXkTW4T0RauPLv3WA,198040,0.584,0.425
Apocalypse,Cigarettes After Sex,87,0yc6Gst2xkRu0eMLeRMGCX,ambient,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,290617,0.0205,0.468
Anchor,Novo Amor,78,7qH9Z4dJEN0l9bidizW7fq,ambient,spotify:track:7qH9Z4dJEN0l9bidizW7fq,257533,0.805,0.407
Brooklyn Baby,Lana Del Rey,80,1NZs6n6hl8UuMaX0UC0YTz,ambient,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,351640,0.542,0.664
Would That I,Hozier,74,37zuIvk4KBkAxxLJsxJaHq,ambient,spotify:track:37zuIvk4KBkAxxLJsxJaHq,268293,0.243,0.526
lacy,Olivia Rodrigo,75,6QT6j7rKt7Vk3IuV2AUO9W,ambient,spotify:track:6QT6j7rKt7Vk3IuV2AUO9W,177212,0.815,0.367
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,72,17cia5k4BpGVlyEfqrFH50,ambient,spotify:track:17cia5k4BpGVlyEfqrFH50,205484,0.834,0.347
Feels Like,Gracie Abrams,73,35IcAVSMsU9qzHfpPbvC8A,ambient,spotify:track:35IcAVSMsU9qzHfpPbvC8A,152318,0.702,0.483
Black Friday,Tom Odell,71,0uvagCBJC0ClsR11W10T0Y,ambient,spotify:track:0uvagCBJC0ClsR11W10T0Y,221510,0.931,0.199
Male Fantasy,Billie Eilish,70,4ak9GGe6afmi2HbxEjvhIC,ambient,spotify:track:4ak9GGe6afmi2HbxEjvhIC,194887,0.863,0.288
Cherry Wine - Live,Hozier,68,1C042FLYy7rP3MfnkOcnha,ambient,spotify:track:1C042FLYy7rP3MfnkOcnha,240147,0.951,0.11
We'll Never Have Sex,Leith Ross,68,4Do3s3aivnqbUAvUEDEsAG,ambient,spotify:track:4Do3s3aivnqbUAvUEDEsAG,100716,0.952,0.0972
Margaret (feat. Bleachers),"Lana Del Rey, Bleachers",78,1o82DwNisONAd2mu1RcGE6,ambient,spotify:track:1o82DwNisONAd2mu1RcGE6,339891,0.969,0.245
Miserable Man,David Kushner,68,5iu3rl4feYeRgR1DW0ydNU,ambient,spotify:track:5iu3rl4feYeRgR1DW0ydNU,232992,0.926,0.348
Halley's Comet,Billie Eilish,75,5XsAal7ZcWg1I5T4NcRjkv,ambient,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,234761,0.961,0.159
All Girls Are The Same,Juice WRLD,83,4VXIryQMWpIdGgYR4TrjT1,hip-hop,spotify:track:4VXIryQMWpIdGgYR4TrjT1,165820,0.0769,0.529
Chill Bae,Lil Uzi Vert,76,4ppKM7xnkSAwSyKqD4QTY4,hip-hop,spotify:track:4ppKM7xnkSAwSyKqD4QTY4,138324,0.112,0.663
Did It Again,Lil Tecca,72,4guBZjUyrGoHsTahO3IHdj,hip-hop,spotify:track:4guBZjUyrGoHsTahO3IHdj,116240,0.185,0.561
Wish (feat. Trippie Redd) - Trippie Mix,"Diplo, Trippie Redd",71,0c0YHn3DIQLl1opsQDd9kO,hip-hop,spotify:track:0c0YHn3DIQLl1opsQDd9kO,176874,0.232,0.819
Lust,Lil Skies,70,7oJrVhiTPZGBXWPwhxjy9S,hip-hop,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,156000,0.138,0.767
Goodbyes (feat. Young Thug),"Post Malone, Young Thug",74,0t3ZvGKlmYmVsDzBJAXK8C,hip-hop,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,174853,0.456,0.653
Martin & Gina,Polo G,78,1VLtjHwRWOVJiE5Py7JxoQ,hip-hop,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,132833,0.345,0.534
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",79,78QR3Wp35dqAhFEc2qAGjE,hip-hop,spotify:track:78QR3Wp35dqAhFEc2qAGjE,145543,0.0852,0.662
F.N,Lil Tjay,73,0RLLvYBopDwooCyvnTwgYu,hip-hop,spotify:track:0RLLvYBopDwooCyvnTwgYu,224000,0.354,0.515
Lean Wit Me,Juice WRLD,77,3oDkdAySo1VQQG0ptV7uwa,hip-hop,spotify:track:3oDkdAySo1VQQG0ptV7uwa,175755,0.0414,0.651
Conceited,Lil Uzi Vert,68,1gUUuh7FQ3mr7nEq0SRvGX,hip-hop,spotify:track:1gUUuh7FQ3mr7nEq0SRvGX,189487,0.152,0.55
Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD",73,2WsuSYJNXGKXVYkHPnq2yp,hip-hop,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,171253,0.0119,0.671
Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",73,7CZyCXKG6d5ALeq41sLzbw,hip-hop,spotify:track:7CZyCXKG6d5ALeq41sLzbw,229573,0.0903,0.8
witchblades,"Lil Peep, Lil Tracy",71,57NsyEzmk0NT3NcOwuQT55,hip-hop,spotify:track:57NsyEzmk0NT3NcOwuQT55,149360,0.0223,0.54
Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",73,3QzAOrNlsabgbMwlZt7TAY,hip-hop,spotify:track:3QzAOrNlsabgbMwlZt7TAY,180435,0.392,0.545
Suicidal,YNW Melly,73,1iSqfoUFnQwV0QW1EfUit8,hip-hop,spotify:track:1iSqfoUFnQwV0QW1EfUit8,222997,0.334,0.369
Flaws And Sins,Juice WRLD,70,0flSGzqHO12p9fU9kqaHGE,hip-hop,spotify:track:0flSGzqHO12p9fU9kqaHGE,218349,0.00966,0.662
XO Tour Llif3,Lil Uzi Vert,81,7GX5flRQZVHRAGd6B4TmDO,hip-hop,spotify:track:7GX5flRQZVHRAGd6B4TmDO,182707,0.00264,0.75
Down With Me,Lil Tecca,70,00n83h3zn2IrySO4Q4aTrG,hip-hop,spotify:track:00n83h3zn2IrySO4Q4aTrG,120035,0.112,0.588
Wow.,Post Malone,77,7xQAfvXzm3AkraOtGPWIZg,hip-hop,spotify:track:7xQAfvXzm3AkraOtGPWIZg,149547,0.137,0.538
HIM ALL ALONG,Gunna,76,2EKL77lwxvo615Ga7VjEUl,hip-hop,spotify:track:2EKL77lwxvo615Ga7VjEUl,158667,0.195,0.507
Maria I'm Drunk (feat. Justin Bieber & Young Thug),"Travis Scott, Justin Bieber, Young Thug",71,6Yqmv7XJLCrQEauMbPGZSw,hip-hop,spotify:track:6Yqmv7XJLCrQEauMbPGZSw,349933,0.38,0.631
Still Think About You,A Boogie Wit da Hoodie,73,2FTeQQ5Rg9tBpgpTF5mnhE,hip-hop,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,246988,0.219,0.646
Come & Go (with Marshmello),"Juice WRLD, Marshmello",75,2Y0wPrPQBrGhoLn14xRYCG,hip-hop,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,205485,0.0172,0.814
500lbs,Lil Tecca,78,6rjuKpPydT2SxN15TZpV7r,hip-hop,spotify:track:6rjuKpPydT2SxN15TZpV7r,144390,0.098,0.779
Circles,Post Malone,83,21jGcNKet2qwijlDFuPiPb,hip-hop,spotify:track:21jGcNKet2qwijlDFuPiPb,215280,0.189,0.763
16,Baby Keem,77,1Is8hGpkGMiePASAxBluxM,hip-hop,spotify:track:1Is8hGpkGMiePASAxBluxM,156040,0.0918,0.782
Chemical,Post Malone,75,5w40ZYhbBMAlHYNDaVJIUu,hip-hop,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,184013,0.00154,0.88
I Just Called To Say I Love You,Stevie Wonder,74,6RNDeRnWsRMjPdNVgupZCs,korean,spotify:track:6RNDeRnWsRMjPdNVgupZCs,262240,0.243,0.551
Stay With Me,"CHANYEOL, Punch",69,1HYzRuWjmS9LXCkdVHi25K,korean,spotify:track:1HYzRuWjmS9LXCkdVHi25K,192441,0.431,0.526
Nothing's Gonna Change My Love for You,George Benson,71,0vB4Vd6PtkJSEnWsmqATnZ,korean,spotify:track:0vB4Vd6PtkJSEnWsmqATnZ,242679,0.764,0.614
Sudden Shower,ECLIPSE,70,1OhIn0L6iofnk5bjalWfHq,korean,spotify:track:1OhIn0L6iofnk5bjalWfHq,233031,0.587,0.506
Christmas Tree,V,69,186NCtNk1tUYS7c2DxgJ7O,korean,spotify:track:186NCtNk1tUYS7c2DxgJ7O,209947,0.699,0.384
Boyfriend,YEONJUN,69,7dk7jxKBun1JQ2pPPBxDYl,korean,spotify:track:7dk7jxKBun1JQ2pPPBxDYl,202516,0.109,0.557
Love You With All My Heart,Crush,69,0UaaFmF3xUwMjnuAHBq7qL,korean,spotify:track:0UaaFmF3xUwMjnuAHBq7qL,244187,0.763,0.326
Stay Alive (Prod. SUGA of BTS),Jung Kook,68,7CAdT0HdiQNlt1C7xk2hep,korean,spotify:track:7CAdT0HdiQNlt1C7xk2hep,210928,0.299,0.76
Me Fui de Vacaciones,Bad Bunny,70,28GCbKgjlVD9eDmasGbe0T,world,spotify:track:28GCbKgjlVD9eDmasGbe0T,180930,0.229,0.645
Chachachá,Jósean Log,77,6aommJFM8i3iT4inKuDSXh,world,spotify:track:6aommJFM8i3iT4inKuDSXh,215986,0.791,0.321
Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",71,0HlMshB5JmZjPNbOuOgFHN,world,spotify:track:0HlMshB5JmZjPNbOuOgFHN,266016,0.392,0.499
Muerte En Hawaii,Calle 13,69,3kNVYo6BJE9AENxzokM9YC,world,spotify:track:3kNVYo6BJE9AENxzokM9YC,189867,0.789,0.588
